,0_x,0_y
51014,265073,10.991421
51015,265074,11.081916
51016,265075,10.139041
51017,265076,10.902292
51018,265077,10.624838
51019,265078,9.238685
51020,265079,10.339075
51021,265080,10.502381
51022,265081,10.805674
51023,265082,10.454893
51024,265084,9.193112
51025,265085,9.56748
51026,265086,10.708121
51027,265087,10.33659
51028,265088,10.248642
51029,265089,10.519746
51030,265090,10.466605
51031,265091,10.8099785
51032,265092,10.732537
51033,265093,11.0491085
51034,265094,11.274569
51035,265095,11.538364
51036,265097,9.448325
51037,265098,10.132302
51038,265099,8.685514
51039,265100,10.983072
51040,265101,10.778356
51041,265102,11.022354
51042,265104,10.951001
51043,265105,8.888915
51044,265106,10.394357
51045,265107,10.994071
51046,265108,10.90138
51047,265109,10.823159
51048,265110,10.9779415
51049,265111,11.205676
51050,265112,10.719082
51051,265113,9.024763
51052,265114,10.506072
51053,265116,10.05235
51054,265117,9.670186
51055,265118,10.9160185
51056,265119,11.011238
51057,265120,9.8830595
51058,265121,10.515442
51059,265123,-0.38230225
51060,265124,10.069966
51061,265125,10.353207
51062,265126,10.460279
51063,265127,10.491677
51064,265128,10.099057
51065,265129,10.639163
51066,265130,10.973929
51067,265131,10.340983
51068,265132,10.901038
51069,265133,10.658423
51070,265134,10.130226
51071,265135,9.851892
51072,265136,11.707619
51073,265137,9.84961
51074,265138,10.842054
51075,265139,9.177896
51076,265141,9.484304
51077,265142,9.849414
51078,265143,10.618978
51079,265144,11.161876
51080,265145,9.813209
51081,265147,10.621385
51082,265148,10.845215
51083,265149,10.866916
51084,265150,10.642436
51085,265151,10.188781
51086,265152,10.779264
51087,265153,10.597141
51088,265154,10.464192
51089,265155,10.533018
51090,265156,10.38898
51091,265157,10.456773
51092,265158,10.308499
51093,265159,10.756236
51094,265160,11.012187
51095,265161,10.444213
51096,265162,10.811964
51097,265163,9.557448
51098,265164,11.099595
51099,265165,9.512596
51100,265166,9.664177
51101,265167,9.855662
51102,265168,9.604811
51103,265169,9.954096
51104,265170,10.2330675
51105,265171,9.501363
51106,265172,9.842812
51107,265173,9.941346
51108,265174,10.364509
51109,265176,10.902525
51110,265177,10.822038
51111,265178,10.567894
51112,265179,10.2405405
51113,265180,10.992416
51114,265181,10.81362
51115,265182,10.4795
51116,265183,11.365469
51117,265184,10.511375
51118,265185,11.229666
51119,265186,10.577968
51120,265187,10.476817
51121,265188,10.1503105
51122,265189,10.005834
51123,265190,10.059931
51124,265191,10.972277
51125,265192,10.568133
51126,265193,9.297152
51127,265195,10.675979
51128,265196,10.702872
51129,265197,10.983966
51130,265198,10.1982565
51131,265199,9.224297
51132,265200,9.432551
51133,265201,10.753469
51134,265202,11.237271
51135,265203,10.28738
51136,265204,10.309729
51137,265205,10.42565
51138,265206,10.355178
51139,265207,10.299404
51140,265208,9.353314
51141,265209,10.085922
51142,265210,11.291307
51143,265211,10.259895
51144,265212,11.170198
51145,265213,10.676963
51146,265214,9.5409355
51147,265215,10.96169
51148,265216,10.268784
51149,265217,10.321578
51150,265218,11.080105
51151,265219,10.7593155
51152,265220,10.789639
51153,265221,10.905191
51154,265222,9.849513
51155,265223,10.770656
51156,265224,10.124156
51157,265225,9.9655905
51158,265226,9.894835
51159,265227,10.718912
51160,265228,10.386412
51161,265229,9.581969
51162,265230,10.9313
51163,265231,9.545118
51164,265232,9.272643
51165,265233,9.596964
51166,265234,11.073037
51167,265235,11.448108
51168,265236,9.76831
51169,265237,9.5807905
51170,265238,10.240668
51171,265240,9.682798
51172,265241,9.536881
51173,265243,10.345163
51174,265244,10.84643
51175,265245,10.670096
51176,265246,11.102601
51177,265247,9.875028
51178,265248,10.958607
51179,265249,10.674835
51180,265250,11.321411
51181,265251,10.457548
51182,265252,10.074572
51183,265253,10.027292
51184,265254,8.437757
51185,265255,9.100803
51186,265256,10.364255
51187,265257,11.141077
51188,265258,10.537414
51189,265259,8.668383
51190,265260,10.484776
51191,265261,10.957615
51192,265262,11.062821
51193,265263,10.572102
51194,265265,10.271043
51195,265266,9.69288
51196,265267,10.886195
51197,265269,10.008071
51198,265270,10.811186
51199,265271,10.895668
51200,265272,10.343498
51201,265273,11.165784
51202,265274,11.116075
51203,265275,10.774653
51204,265276,11.183064
51205,265277,10.704385
51206,265278,9.476641
51207,265279,10.870439
51208,265280,10.786534
51209,265281,11.514478
51210,265282,9.119508
51211,265283,10.091464
51212,265284,9.292141
51213,265285,9.3242855
51214,265286,9.180693
51215,265287,10.232978
51216,265288,9.046809
51217,265289,10.884158
51218,265290,9.996357
51219,265291,10.425472
51220,265292,10.345218
51221,265293,10.354637
51222,265299,10.407897
51223,265300,10.910706
51224,265303,10.632014
51225,265304,10.576105
51226,265305,10.796458
51227,265306,10.9391985
51228,265307,8.18701
51229,265308,10.636737
51230,265309,0.39754352
51231,265310,9.563141
51232,265311,10.593044
51233,265312,10.782065
51234,265313,11.015551
51235,265314,10.637985
51236,265315,10.991308
51237,265316,10.138537
51238,265317,8.545651
51239,265318,10.721808
51240,265319,9.655085
51241,265320,10.092032
51242,265321,10.84799
51243,265322,11.013235
51244,265323,10.72093
51245,265324,10.3433695
51246,265325,10.246286
51247,265326,10.249393
51248,265327,10.345949
51249,265328,10.312024
51250,265329,10.913984
51251,265330,10.232802
51252,265331,10.777754
51253,265332,10.90705
51254,265333,8.309563
51255,265334,10.242798
51256,265335,10.479154
51257,265336,10.1399975
51258,265337,10.046084
51259,265338,9.620082
51260,265339,10.159118
51261,265340,10.906312
51262,265341,10.08468
51263,265342,10.36518
51264,265343,11.066964
51265,265344,9.653732
51266,265345,10.003989
51267,265348,9.668063
51268,265349,9.747455
51269,265350,10.769201
51270,265351,10.656113
51271,265352,11.052502
51272,265353,10.9498625
51273,265354,10.457692
51274,265355,9.787869
51275,265356,10.793283
51276,265357,10.55497
51277,265358,10.348673
51278,265359,8.456533
51279,265360,10.555481
51280,265361,10.623957
51281,265362,10.811403
51282,265363,10.562764
51283,265364,10.719595
51284,265365,10.516469
51285,265366,10.442182
51286,265368,10.864197
51287,265369,10.609488
51288,265370,10.365586
51289,265371,11.004573
51290,265372,10.026425
51291,265373,10.313924
51292,265374,10.269762
51293,265375,10.9110985
51294,265376,11.233453
51295,265377,11.110105
51296,265378,8.062343
51297,265379,10.841289
51298,265380,10.857646
51299,265381,10.260325
51300,265382,10.084893
51301,265383,9.862366
51302,265385,11.418588
51303,265387,10.134549
51304,265388,10.598983
51305,265389,10.091327
51306,265390,11.024938
51307,265391,10.963418
51308,265392,10.236571
51309,265393,10.103077
51310,265394,10.865174
51311,265395,9.058112
51312,265396,9.0658865
51313,265397,10.770292
51314,265398,10.379665
51315,265399,9.346633
51316,265400,10.210089
51317,265401,9.799429
51318,265402,9.955926
51319,265403,10.200931
51320,265404,10.8318615
51321,265405,10.383658
51322,265406,10.821796
51323,265407,11.051871
51324,265408,10.995144
51325,265409,10.43081
51326,265410,10.845299
51327,265411,8.815018
51328,265412,10.041323
51329,265413,9.895308
51330,265414,10.415666
51331,265415,9.835116
51332,265416,8.41513
51333,265417,8.804872
51334,265418,9.717724
51335,265419,10.269625
51336,265420,10.087626
51337,265421,10.549067
51338,265422,10.383554
51339,265423,11.215506
51340,265424,11.107023
51341,265425,11.076571
51342,265426,10.356912
51343,265428,10.166769
51344,265429,8.130748
51345,265430,10.207048
51346,265432,10.77659
51347,265433,11.202532
51348,265434,9.248206
51349,265435,10.495581
51350,265436,10.559239
51351,265437,11.09564
51352,265438,10.103964
51353,265439,10.858543
51354,265440,9.749309
51355,265441,10.735495
51356,265442,11.186549
51357,265444,10.733877
51358,265445,10.413343
51359,265446,9.5284605
51360,265447,10.02032
51361,265448,10.795112
51362,265449,10.999834
51363,265450,10.224691
51364,265451,10.627215
51365,265452,10.351365
51366,265453,10.560941
51367,265454,10.581935
51368,265455,10.246221
51369,265456,10.333782
51370,265457,10.745418
51371,265458,10.4066
51372,265459,10.294406
51373,265460,10.400127
51374,265461,10.752368
51375,265462,11.158253
51376,265463,10.3001
51377,265464,8.673327
51378,265465,10.006331
51379,265466,9.959451
51380,265467,9.482307
51381,265468,9.8999405
51382,265469,10.184102
51383,265470,10.938419
51384,265471,8.225485
51385,265472,10.871666
51386,265474,11.459283
51387,265475,11.108876
51388,265476,11.073454
51389,265477,10.244388
51390,265478,9.66847
51391,265479,10.285775
51392,265480,3.6560588
51393,265481,9.7720585
51394,265482,10.577686
51395,265483,11.372104
51396,265484,10.011621
51397,265488,11.065276
51398,265489,10.519774
51399,265490,11.035758
51400,265491,9.915788
51401,265492,9.542394
51402,265493,11.068244
51403,265494,10.679899
51404,265495,10.648295
51405,265496,9.659596
51406,265497,10.504521
51407,265498,10.643614
51408,265499,10.692423
51409,265500,10.291083
51410,265501,10.8455925
51411,265502,10.729742
51412,265503,11.358411
51413,265504,11.13012
51414,265505,10.535962
51415,265506,11.059748
51416,265507,11.081574
51417,265508,9.799237
51418,265509,10.150409
51419,265510,8.942129
51420,265511,10.913581
51421,265512,10.056226
51422,265514,8.478383
51423,265515,9.482386
51424,265516,9.682076
51425,265517,10.233482
51426,265518,10.450573
51427,265519,9.8811
51428,265520,11.081812
51429,265521,9.988023
51430,265522,10.046674
51431,265523,10.037649
51432,265524,10.7075615
51433,265525,10.841521
51434,265526,10.991131
51435,265528,9.592215
51436,265529,11.092177
51437,265530,10.663965
51438,265531,8.937037
51439,265532,10.077101
51440,265533,9.813636
51441,265534,9.956262
51442,265535,10.371269
51443,265536,11.297649
51444,265537,11.101291
51445,265538,10.388861
51446,265539,8.481708
51447,265540,10.561028
51448,265541,9.193644
51449,265544,10.074221
51450,265548,10.821077
51451,265549,8.766229
51452,265550,10.600416
51453,265551,10.324214
51454,265552,10.6114
51455,265553,10.462787
51456,265554,10.925692
51457,265555,10.407804
51458,265556,10.868872
51459,265557,10.844878
51460,265558,11.42798
51461,265559,11.217071
51462,265560,10.936717
51463,265561,8.723161
51464,265562,10.565554
51465,265563,8.402965
51466,265564,9.97195
51467,265565,10.651728
51468,265566,10.3108225
51469,265567,10.659441
51470,265569,10.494592
51471,265570,8.465982
51472,265571,10.58872
51473,265572,10.763028
51474,265573,10.98082
51475,265574,11.444045
51476,265575,10.852382
51477,265576,10.167608
51478,265577,10.496714
51479,265579,10.267775
51480,265580,9.987364
51481,265581,10.094064
51482,265582,8.821968
51483,265583,9.046873
51484,265584,9.975876
51485,265585,11.094677
51486,265586,9.819822
51487,265587,10.998517
51488,265588,10.514221
51489,265589,10.458499
51490,265590,11.065646
51491,265591,9.44048
51492,265592,10.809193
51493,265594,11.049509
51494,265595,11.156548
51495,265596,10.252911
51496,265597,10.752864
51497,265598,7.7679
51498,265599,9.992311
51499,265600,8.740346
51500,265601,9.792361
51501,265602,9.230522
51502,265603,11.142028
51503,265604,10.225677
51504,265605,10.395767
51505,265606,9.947641
51506,265607,9.540077
51507,265608,10.001439
51508,265609,9.928039
51509,265610,10.473923
51510,265613,11.292511
51511,265614,10.5323715
51512,265615,9.900043
51513,265616,10.706774
51514,265617,10.795552
51515,265618,10.000247
51516,265619,11.174595
51517,265620,10.249991
51518,265621,9.834435
51519,265622,9.294352
51520,265623,10.49654
51521,265624,10.458753
51522,265625,10.969969
51523,265626,10.530342
51524,265627,10.519162
51525,265628,10.579171
51526,265629,10.971393
51527,265630,10.115506
51528,265631,10.9490385
51529,265632,10.814144
51530,265633,9.642151
51531,265634,10.823067
51532,265635,10.414962
51533,265636,9.949726
51534,265637,10.304396
51535,265638,9.915722
51536,265639,10.97938
51537,265640,11.067063
51538,265641,9.935338
51539,265642,10.778333
51540,265643,9.948861
51541,265644,9.736604
51542,265645,10.601387
51543,265646,10.628079
51544,265647,10.566263
51545,265648,11.285514
51546,265649,10.904174
51547,265650,10.620173
51548,265651,10.308983
51549,265652,10.595984
51550,265653,-0.06406364
51551,265654,10.674061
51552,265655,9.591962
51553,265656,9.360494
51554,265657,10.716224
51555,265658,11.06495
51556,265659,10.948166
51557,265660,10.970303
51558,265661,10.278066
51559,265662,10.984869
51560,265663,10.991323
51561,265664,10.408471
51562,265665,10.53021
51563,265666,10.851069
51564,265667,10.5570345
51565,265668,9.727025
51566,265669,10.766238
51567,265670,11.452038
51568,265671,10.865365
51569,265672,9.69867
51570,265673,10.870598
51571,265674,10.81528
51572,265676,10.696282
51573,265677,10.641242
51574,265678,10.764547
51575,265679,10.251291
51576,265680,10.688528
51577,265681,10.943159
51578,265682,10.935021
51579,265683,9.620515
51580,265684,10.678275
51581,265685,9.38641
51582,265686,10.181755
51583,265687,10.96598
51584,265688,11.669531
51585,265689,10.2973795
51586,265690,10.740818
51587,265691,9.343954
51588,265692,9.6123
51589,265693,9.644159
51590,265694,11.184824
51591,265695,9.355837
51592,265696,9.902355
51593,265697,11.066603
51594,265698,10.710607
51595,265700,11.115139
51596,265701,10.908645
51597,265703,10.414404
51598,265706,10.03084
51599,265707,10.849567
51600,265708,10.051881
51601,265709,10.051373
51602,265710,10.491394
51603,265711,10.934612
51604,265712,10.557184
51605,265713,9.102266
51606,265714,9.5311165
51607,265715,9.442242
51608,265716,11.152564
51609,265717,10.704438
51610,265718,11.072804
51611,265719,11.021075
51612,265720,9.757902
51613,265721,10.665146
51614,265722,9.438483
51615,265723,10.416246
51616,265724,7.7335386
51617,265725,10.562039
51618,265726,9.85272
51619,265727,10.545229
51620,265728,10.40738
51621,265729,11.251668
51622,265730,10.862642
51623,265731,10.175745
51624,265732,11.050896
51625,265733,10.857856
51626,265734,9.288428
51627,265738,11.149338
51628,265739,10.428406
51629,265740,10.183976
51630,265741,9.794518
51631,265742,10.141208
51632,265743,9.836289
51633,265744,9.809172
51634,265745,10.40444
51635,265746,10.297329
51636,265747,10.180324
51637,265748,10.631516
51638,265749,8.610339
51639,265750,10.651918
51640,265751,10.655515
51641,265752,10.5863695
51642,265753,10.582308
51643,265754,11.167094
51644,265755,10.245502
51645,265756,11.267162
51646,265757,9.586612
51647,265758,9.473723
51648,265759,10.89342
51649,265760,10.239247
51650,265762,10.830519
51651,265764,10.528686
51652,265765,10.904687
51653,265766,10.574446
51654,265768,10.589549
51655,265769,10.381723
51656,265770,9.610693
51657,265771,10.465732
51658,265772,10.941972
51659,265773,9.661633
51660,265774,10.295854
51661,265775,10.546248
51662,265776,10.018272
51663,265777,10.9115715
51664,265778,10.822968
51665,265779,10.323662
51666,265780,9.562513
51667,265781,9.656111
51668,265782,10.040681
51669,265783,10.538652
51670,265784,11.759427
51671,265785,10.757976
51672,265786,10.491915
51673,265787,10.52663
51674,265788,10.221071
51675,265789,10.326525
51676,265790,11.21458
51677,265791,10.693075
51678,265792,11.007735
51679,265793,10.612335
51680,265799,10.632746
51681,265800,9.556954
51682,265801,9.508647
51683,265802,9.091108
51684,265803,10.611604
51685,265804,10.57807
51686,265805,9.771297
51687,265806,8.6881275
51688,265807,11.242246
51689,265808,10.77742
51690,265809,11.33803
51691,265810,11.106968
51692,265811,10.441894
51693,265812,10.854545
51694,265813,11.011415
51695,265814,9.073706
51696,265815,9.875865
51697,265816,10.060128
51698,265817,9.080285
51699,265818,9.626665
51700,265819,9.071197
51701,265820,10.578068
51702,265821,9.898631
51703,265822,9.074715
51704,265823,11.202688
51705,265825,11.34141
51706,265828,10.295539
51707,265830,9.864198
51708,265831,10.531901
51709,265832,9.53609
51710,265833,10.445643
51711,265834,10.469049
51712,265835,10.629273
51713,265836,11.139996
51714,265837,10.990715
51715,265838,9.651283
51716,265839,10.924465
51717,265840,11.003991
51718,265841,10.720162
51719,265842,10.577347
51720,265843,10.370578
51721,265844,9.988597
51722,265845,10.571887
51723,265847,10.337984
51724,265849,10.177
51725,265850,11.530074
51726,265851,9.64812
51727,265852,10.127279
51728,265853,9.661589
51729,265854,10.034519
51730,265855,9.524187
51731,265856,9.409735
51732,265859,10.242331
51733,265860,10.684937
51734,265861,10.90994
51735,265862,10.497285
51736,265863,10.976054
51737,265864,10.394756
51738,265865,9.353796
51739,265866,9.579099
51740,265867,9.572106
51741,265868,10.20089
51742,265869,10.487084
51743,265870,10.849095
51744,265871,10.113852
51745,265872,10.760126
51746,265873,10.871917
51747,265874,11.013975
51748,265875,10.674249
51749,265876,10.285319
51750,265877,11.09469
51751,265878,10.742269
51752,265879,10.382358
51753,265880,11.078916
51754,265881,11.088219
51755,265883,10.318755
51756,265884,9.457531
51757,265885,9.867804
51758,265886,10.290704
51759,265887,10.035523
51760,265888,10.218411
51761,265889,10.1375885
51762,265890,10.8171
51763,265891,10.725829
51764,265892,11.190769
51765,265893,9.944518
51766,265894,11.433927
51767,265896,11.139364
51768,265897,9.944519
51769,265903,9.141301
51770,265904,10.830408
51771,265905,10.144465
51772,265908,10.127797
51773,265910,8.472022
51774,265911,10.476236
51775,265912,9.909455
51776,265913,10.382617
51777,265914,11.240312
51778,265915,11.1660385
51779,265916,11.063324
51780,265917,11.40675
51781,265918,11.014752
51782,265919,9.869269
51783,265920,10.328674
51784,265921,10.435959
51785,265922,10.955075
51786,265923,10.689872
51787,265924,11.215318
51788,265925,10.8579035
51789,265926,10.493894
51790,265927,10.996462
51791,265928,11.02821
51792,265929,11.0428295
51793,265930,11.106142
51794,265932,9.433736
51795,265935,11.010009
51796,265936,11.109426
51797,265937,11.272123
51798,265938,11.142379
51799,265939,10.900789
51800,265940,9.751491
51801,265941,10.587913
51802,265942,10.765692
51803,265943,10.139141
51804,265944,9.466572
51805,265945,9.381824
51806,265946,9.535096
51807,265947,10.5874
51808,265948,9.502893
51809,265949,11.025859
51810,265950,11.048245
51811,265951,10.782996
51812,265952,11.276637
51813,265953,10.760811
51814,265954,9.712547
51815,265955,9.0398855
51816,265956,10.359779
51817,265957,11.1396675
51818,265959,10.199584
51819,265960,10.649772
51820,265961,9.325251
51821,265962,9.32408
51822,265963,9.651151
51823,265964,10.699363
51824,265965,9.192992
51825,265966,9.022021
51826,265967,10.820057
51827,265968,11.071414
51828,265969,10.971856
51829,265970,11.07046
51830,265971,10.11756
51831,265972,10.79069
51832,265976,11.364872
51833,265977,10.866536
51834,265981,9.188096
51835,265982,10.136756
51836,265983,9.169661
51837,265984,10.052109
51838,265985,9.516876
51839,265986,9.702394
51840,265987,10.593141
51841,265988,11.094615
51842,265989,10.72225
51843,265990,10.936019
51844,265991,10.750801
51845,265992,11.168441
51846,265993,10.632584
51847,265994,10.963981
51848,265995,10.810566
51849,265996,10.710043
51850,265997,11.146058
51851,265998,10.523694
51852,265999,10.331843
51853,266000,10.509235
51854,266001,10.888724
51855,266002,8.653745
51856,266003,8.282369
51857,266004,10.478161
51858,266005,10.616912
51859,266006,9.444141
51860,266007,10.659921
51861,266008,10.82627
51862,266009,9.78222
51863,266010,9.436772
51864,266011,10.841037
51865,266012,11.225221
51866,266013,9.030984
51867,266014,10.618871
51868,266015,9.900019
51869,266016,8.381513
51870,266017,11.140963
51871,266018,10.720496
51872,266019,11.190578
51873,266020,8.926136
51874,266021,10.608737
51875,266022,10.706204
51876,266023,11.027547
51877,266024,10.378749
51878,266025,8.810604
51879,266029,10.693309
51880,266030,9.1672735
51881,266031,10.161347
51882,266032,10.899166
51883,266033,10.266314
51884,266034,9.204361
51885,266035,9.736602
51886,266036,10.498443
51887,266037,9.708285
51888,266038,9.539656
51889,266039,11.254856
51890,266040,10.74478
51891,266041,11.14954
51892,266042,10.938292
51893,266043,10.777404
51894,266044,9.953756
51895,266045,11.431757
51896,266046,10.194025
51897,266047,10.9312935
51898,266048,9.068926
51899,266049,9.7493725
51900,266050,9.894484
51901,266051,9.431038
51902,266052,9.028014
51903,266053,10.028088
51904,266054,9.538379
51905,266055,8.456267
51906,266056,10.422328
51907,266057,7.70731
51908,266058,10.649457
51909,266059,10.183206
51910,266060,8.883168
51911,266061,11.168536
51912,266062,8.776446
51913,266063,10.679492
51914,266064,10.295471
51915,266065,10.548465
51916,266066,9.107708
51917,266067,11.27561
51918,266068,10.72735
51919,266069,10.561401
51920,266070,10.635064
51921,266071,10.035079
51922,266072,9.785681
51923,266075,9.890865
51924,266076,10.205985
51925,266077,10.231333
51926,266078,10.312309
51927,266079,10.711772
51928,266080,10.90117
51929,266081,10.287079
51930,266082,10.940399
51931,266083,10.959771
51932,266085,8.30511
51933,266086,9.479545
51934,266087,8.90761
51935,266088,9.981517
51936,266089,8.667813
51937,266090,10.126064
51938,266091,9.634752
51939,266092,10.72104
51940,266093,10.481271
51941,266094,10.636443
51942,266097,10.76708
51943,266099,9.687148
51944,266102,10.710073
51945,266103,10.483006
51946,266104,10.851321
51947,266105,9.91085
51948,266106,10.831163
51949,266107,10.564011
51950,266108,10.191196
51951,266109,9.8612
51952,266110,10.411725
51953,266111,10.9347515
51954,266112,10.443454
51955,266113,10.467537
51956,266114,10.825177
51957,266115,10.317654
51958,266116,11.009035
51959,266117,10.001881
51960,266118,9.814584
51961,266119,10.446806
51962,266120,10.827476
51963,266121,-0.23083521
51964,266122,11.013895
51965,266123,9.541633
51966,266124,10.488555
51967,266125,11.351472
51968,266126,10.4619
51969,266130,10.875844
51970,266131,10.284998
51971,266132,10.413122
51972,266133,10.31946
51973,266134,10.940462
51974,266135,10.605059
51975,266136,10.268545
51976,266137,10.475584
51977,266138,9.907886
51978,266139,10.343939
51979,266140,9.638182
51980,266141,10.729872
51981,266142,10.496808
51982,266143,10.161629
51983,266145,9.813253
51984,266146,9.310332
51985,266147,9.541942
51986,266148,11.095935
51987,266149,9.781955
51988,266151,10.901883
51989,266152,9.790619
51990,266153,9.973336
51991,266154,10.477321
51992,266155,9.601731
51993,266156,10.746535
51994,266157,9.730002
51995,266158,10.81109
51996,266160,9.053556
51997,266161,10.342017
51998,266162,10.767938
51999,266163,10.201081
52000,266164,10.756163
52001,266165,10.506823
52002,266166,10.703323
52003,266167,11.095224
52004,266168,9.865437
52005,266169,8.394615
52006,266170,11.076515
52007,266171,9.321368
52008,266172,9.930951
52009,266173,10.877096
52010,266174,10.658566
52011,266175,10.493758
52012,266176,10.113999
52013,266177,10.197526
52014,266178,10.486988
52015,266179,8.7575245
52016,266180,10.281561
52017,266181,9.991188
52018,266182,10.785349
52019,266183,10.228778
52020,266184,10.883731
52021,266185,10.3898735
52022,266186,11.358209
52023,266187,10.825593
52024,266188,9.1775055
52025,266189,8.561539
52026,266190,10.029682
52027,266191,10.226121
52028,266192,9.992433
52029,266193,9.738866
52030,266194,10.127315
52031,266195,9.802387
52032,266196,10.687256
52033,266197,10.251345
52034,266198,8.138129
52035,266199,7.986509
52036,266200,11.057583
52037,266201,10.810975
52038,266202,9.840901
52039,266203,9.248239
52040,266204,10.034789
52041,266205,10.758454
52042,266206,9.827606
52043,266207,9.9065485
52044,266208,10.438589
52045,266209,10.644015
52046,266210,10.767075
52047,266216,10.742852
52048,266217,11.065893
52049,266218,10.20204
52050,266219,8.69473
52051,266220,9.950938
52052,266221,9.811022
52053,266222,10.944798
52054,266223,10.620877
52055,266224,10.49069
52056,266225,9.191249
52057,266226,9.23217
52058,266227,10.627203
52059,266228,10.836367
52060,266229,10.83727
52061,266230,10.056007
52062,266231,11.07817
52063,266232,10.695452
52064,266233,10.693012
52065,266234,9.415386
52066,266235,10.53587
52067,266236,9.616775
52068,266237,9.079109
52069,266238,9.323762
52070,266239,7.838655
52071,266240,10.612201
52072,266241,9.399038
52073,266242,9.790524
52074,266243,9.21171
52075,266244,10.681172
52076,266245,9.394672
52077,266248,10.575694
52078,266249,11.263251
52079,266250,9.864144
52080,266251,10.03253
52081,266252,11.111819
52082,266253,9.236632
52083,266254,10.863228
52084,266256,10.453652
52085,266257,10.539001
52086,266258,10.418157
52087,266259,10.34577
52088,266260,10.91129
52089,266261,10.782651
52090,266262,10.30278
52091,266263,10.335419
52092,266264,10.769843
52093,266265,9.2981415
52094,266266,8.357344
52095,266267,8.163963
52096,266268,9.850349
52097,266269,9.4762125
52098,266270,10.191951
52099,266271,9.873515
52100,266272,10.143574
52101,266273,9.386085
52102,266274,9.952547
52103,266275,10.039369
52104,266276,10.414795
52105,266277,7.2657638
52106,266278,11.07764
52107,266281,10.786699
52108,266283,9.436733
52109,266284,9.735627
52110,266287,11.172928
52111,266291,10.448745
52112,266292,9.912696
52113,266293,8.648939
52114,266294,9.828098
52115,266295,10.011386
52116,266296,9.6726265
52117,266297,10.454851
52118,266298,9.787597
52119,266299,10.929031
52120,266300,10.635701
52121,266301,10.551428
52122,266302,10.38674
52123,266303,11.195369
52124,266305,11.248092
52125,266306,11.200291
52126,266308,9.146326
52127,266309,9.353681
52128,266310,10.156046
52129,266311,8.954421
52130,266312,10.373539
52131,266314,10.683541
52132,266315,10.156253
52133,266316,10.717174
52134,266317,10.068638
52135,266318,9.67522
52136,266319,10.739139
52137,266320,10.476169
52138,266321,10.967131
52139,266322,10.859069
52140,266323,10.742688
52141,266324,10.7920065
52142,266325,10.849388
52143,266326,11.475227
52144,266327,11.0457115
52145,266328,10.261619
52146,266329,10.42544
52147,266330,10.621978
52148,266331,9.87224
52149,266332,11.320185
52150,266333,9.913811
52151,266334,10.662237
52152,266335,10.303068
52153,266336,11.364122
52154,266337,10.344954
52155,266338,10.778291
52156,266340,10.46384
52157,266341,10.947227
52158,266342,10.49348
52159,266343,10.793413
52160,266344,11.094848
52161,266345,10.149333
52162,266346,10.669326
52163,266347,10.513514
52164,266348,10.512804
52165,266349,11.2008915
52166,266350,10.989385
52167,266351,11.256466
52168,266352,10.692478
52169,266354,10.578506
52170,266355,9.781459
52171,266356,9.610339
52172,266357,10.390832
52173,266358,10.293222
52174,266359,10.493235
52175,266360,10.240222
52176,266361,10.711871
52177,266362,11.134947
52178,266363,10.421224
52179,266364,10.756101
52180,266365,10.560367
52181,266366,10.576931
52182,266367,11.275844
52183,266368,11.34267
52184,266369,10.755907
52185,266370,11.232249
52186,266371,10.840305
52187,266372,10.910004
52188,266373,10.98047
52189,266374,10.090197
52190,266375,10.161335
52191,266376,10.47024
52192,266377,10.313435
52193,266378,10.019898
52194,266379,10.758856
52195,266380,10.136289
52196,266381,11.099767
52197,266382,10.638023
52198,266383,10.81219
52199,266384,10.727367
52200,266385,10.95237
52201,266386,10.50506
52202,266387,11.120275
52203,266388,10.514585
52204,266389,11.331608
52205,266390,11.621489
52206,266391,10.922567
52207,266392,11.067693
52208,266393,11.533455
52209,266394,10.8243475
52210,266395,11.305889
52211,266396,10.962584
52212,266397,9.8511
52213,266398,10.925493
52214,266399,9.340136
52215,266400,9.986334
52216,266401,10.806047
52217,266402,10.367637
52218,266403,10.353739
52219,266404,10.812139
52220,266405,10.7696495
52221,266406,10.6877775
52222,266407,9.365207
52223,266408,10.970219
52224,266409,6.652217
52225,266410,10.76087
52226,266411,10.333197
52227,266412,11.159236
52228,266413,8.364295
52229,266414,8.094022
52230,266418,9.291215
52231,266419,11.012766
52232,266420,10.884704
52233,266421,10.848403
52234,266422,11.096438
52235,266423,10.179802
52236,266424,10.327175
52237,266425,9.723997
52238,266426,9.8556
52239,266427,10.899314
52240,266428,10.478568
52241,266429,10.916288
52242,266430,9.937971
52243,266431,11.132207
52244,266432,10.901113
52245,266433,10.6021385
52246,266434,10.409732
52247,266435,11.020003
52248,266436,10.126834
52249,266437,10.618771
52250,266438,10.35441
52251,266439,9.847652
52252,266440,10.278273
52253,266441,10.741096
52254,266442,10.7933655
52255,266443,11.175779
52256,266444,10.928539
52257,266445,10.389208
52258,266446,9.464327
52259,266447,9.524666
52260,266448,10.547104
52261,266449,10.087707
52262,266450,10.6854925
52263,266451,10.919023
52264,266452,10.756134
52265,266453,10.060899
52266,266454,10.822545
52267,266455,10.119997
52268,266456,9.95013
52269,266457,11.027036
52270,266458,11.108678
52271,266459,10.870044
52272,266460,10.650215
52273,266461,10.875658
52274,266463,11.107966
52275,266464,10.880855
52276,266465,9.572436
52277,266466,8.73858
52278,266467,9.796823
